,0,1,C,A,T,H,CA,C_map
2ykzA00,7.284659,-1.8212804,1,20,120,10,1.20,Mainly Alpha
4d8bA00,-0.3021476,3.8400629,3,90,70,50,3.90,Alpha Beta
3ub0A01,3.7472346,-3.393999,6,10,140,2090,6.10,Special
4k2pA02,6.544652,-4.057484,6,10,140,680,6.10,Special
2joxA00,-4.4336357,4.097941,2,60,40,4240,2.60,Mainly Beta
4zgyB00,-0.87393343,4.5332394,3,40,630,60,3.40,Alpha Beta
5fvnA00,-4.2277656,3.75218,2,40,160,10,2.40,Mainly Beta
1vs9O01,5.6419573,1.9501525,6,10,160,10,6.10,Special
2ymaA00,-3.523218,3.8280847,3,10,310,60,3.10,Alpha Beta
2x55A00,-5.4539986,3.7929578,2,40,128,90,2.40,Mainly Beta
3sqiA01,4.647446,-1.0932447,1,10,150,540,1.10,Mainly Alpha
1vq8Z00,0.058020737,4.4553933,2,20,25,30,2.20,Mainly Beta
3u6gA00,-5.7367744,5.2649875,2,60,60,60,2.60,Mainly Beta
3emiA00,-5.219465,0.3128108,3,90,1780,10,3.90,Alpha Beta
1e1hB01,3.649831,-0.610444,1,20,58,540,1.20,Mainly Alpha
5y9eE00,-3.9966612,3.5816362,2,60,175,20,2.60,Mainly Beta
4gj4B00,-0.046540126,4.3940954,3,30,450,260,3.30,Alpha Beta
5grmA02,0.6270155,2.8039804,3,40,50,12100,3.40,Alpha Beta
1y9iA00,5.558218,0.4592366,1,10,3760,10,1.10,Mainly Alpha
2vhjA02,-3.9323742,5.2241473,2,30,270,20,2.30,Mainly Beta
3nbxX04,-3.1183255,5.5555024,2,40,128,430,2.40,Mainly Beta
4h3wA01,-4.803431,4.6996074,2,60,290,20,2.60,Mainly Beta
4a0tA01,-3.0315487,5.191484,6,20,80,10,6.20,Special
3i08A01,4.223227,3.7286716,4,10,470,20,4.10,Few Sec. Str.
3qzbA00,-4.3915677,3.8954282,2,60,40,730,2.60,Mainly Beta
3ilkA02,2.5914423,0.8620604,1,10,8,590,1.10,Mainly Alpha
1iuqA01,5.296723,-0.13977775,1,10,1200,50,1.10,Mainly Alpha
4bk0A02,3.3282137,-5.7382846,6,10,250,3140,6.10,Special
1xmkA00,3.9743242,2.7976675,1,10,10,10,1.10,Mainly Alpha
5n6fA00,1.726699,3.4278946,3,20,20,105,3.20,Alpha Beta
5taoA02,4.12056,1.2331814,1,20,58,1560,1.20,Mainly Alpha
5decA02,2.468704,-8.0623,1,10,287,860,1.10,Mainly Alpha
1gk9B02,-6.906082,0.52851784,2,30,120,10,2.30,Mainly Beta
2jcbB00,-0.17041785,3.888016,3,40,50,10420,3.40,Alpha Beta
3cimC00,0.61250407,4.7611265,3,30,70,1710,3.30,Alpha Beta
3f7wA03,5.0441556,-0.31553,1,20,1270,240,1.20,Mainly Alpha
1bbgA00,3.0462625,4.0150948,3,30,160,80,3.30,Alpha Beta
3ea6A01,2.6453266,3.8096886,3,10,20,120,3.10,Alpha Beta
1wtjA02,0.20961577,3.430935,3,30,1370,60,3.30,Alpha Beta
1vq8X00,3.6604717,3.4281187,3,10,440,10,3.10,Alpha Beta
3fwnA03,0.35215852,3.2361267,1,20,5,320,1.20,Mainly Alpha
2lonA01,4.4718986,-1.4885443,6,10,140,1320,6.10,Special
4aumA02,5.437592,1.0178521,1,20,1370,20,1.20,Mainly Alpha
1sr8A02,0.7682439,4.254302,3,30,2110,10,3.30,Alpha Beta
2mf3A00,-1.8839546,4.558478,4,10,40,60,4.10,Few Sec. Str.
2q7tA02,-0.07385227,0.3548922,6,10,250,110,6.10,Special
1e5wA04,1.8479596,-11.8595085,1,20,5,450,1.20,Mainly Alpha
4bxmB00,-3.6614242,4.508598,2,30,31,50,2.30,Mainly Beta
3ig5A04,4.780419,3.0166855,1,10,8,960,1.10,Mainly Alpha
2mcmA00,-3.5481992,5.428024,2,60,40,230,2.60,Mainly Beta
4usaA03,-2.3050158,4.6046104,3,90,1170,50,3.90,Alpha Beta
2nydA02,-1.63791,3.5486295,2,20,28,300,2.20,Mainly Beta
3l4gC02,5.100871,2.7685287,1,10,10,2320,1.10,Mainly Alpha
2f5gA00,3.7093487,0.22082242,3,30,70,1290,3.30,Alpha Beta
3lkmA02,2.530126,3.6664155,3,20,200,10,3.20,Alpha Beta
5b1aK00,2.172762,-4.6926875,4,10,51,10,4.10,Few Sec. Str.
1ow1A00,0.09769349,3.7513769,2,40,290,10,2.40,Mainly Beta
1okgA03,-1.1664765,4.6242795,3,30,1670,10,3.30,Alpha Beta
6g1pB00,5.1325536,0.15415105,1,10,4080,10,1.10,Mainly Alpha
1rh6A00,0.085867696,4.1413,1,10,1660,20,1.10,Mainly Alpha
1n7vA01,-4.0472813,3.7600923,2,105,10,10,2.105,Mainly Beta
2wyoC01,3.9994216,1.4536326,3,30,1490,250,3.30,Alpha Beta
2hbwA02,1.4849935,4.1021624,3,90,1720,10,3.90,Alpha Beta
4z49A02,5.232854,0.20979165,1,10,1470,20,1.10,Mainly Alpha
2e29A01,-0.4391995,3.6879716,3,30,70,2280,3.30,Alpha Beta
3n91A02,-3.8932576,4.4838433,2,40,128,420,2.40,Mainly Beta
2yk4A01,0.029008513,5.510352,3,30,370,20,3.30,Alpha Beta
3i5pA01,5.6850634,0.47571704,1,25,40,450,1.25,Mainly Alpha
3uc2A00,-4.353141,4.546652,2,60,40,3340,2.60,Mainly Beta
3cdjA02,0.36052704,3.0579684,6,10,140,1490,6.10,Special
4jdoA01,-3.1293776,4.221417,6,20,30,20,6.20,Special
1k4tA03,4.4975724,0.6926581,3,90,15,10,3.90,Alpha Beta
1c17M00,4.269907,-2.8681853,1,20,120,220,1.20,Mainly Alpha
2qqpA03,-4.2803936,5.1490703,2,60,40,4260,2.60,Mainly Beta
1zzkA00,4.994124,2.5942955,3,30,1370,10,3.30,Alpha Beta
3cbnA00,-2.7973437,4.6560016,2,60,120,630,2.60,Mainly Beta
1kvdA00,-2.4234776,4.832163,4,10,420,10,4.10,Few Sec. Str.
2l9qA00,0.8346579,-5.57746,6,10,280,100,6.10,Special
2lezA00,3.4560032,0.10396731,3,30,2450,10,3.30,Alpha Beta
3sqnA03,4.812649,0.2023131,1,10,1790,30,1.10,Mainly Alpha
3c5xC00,-3.380387,5.2296505,2,60,260,50,2.60,Mainly Beta
3vbhD00,-2.6154394,4.2583437,4,10,80,370,4.10,Few Sec. Str.
4aqzA00,-4.4696517,3.9049513,2,60,40,3470,2.60,Mainly Beta
2yf2E00,2.044768,-8.965888,1,20,5,3730,1.20,Mainly Alpha
3q23A02,3.4575005,1.5840805,3,30,70,2440,3.30,Alpha Beta
4c2m400,0.77503854,-4.3576574,6,10,140,1770,6.10,Special
3bidA01,-2.0329325,4.601126,3,30,160,160,3.30,Alpha Beta
3a1gA00,3.7838993,0.6514995,6,10,140,720,6.10,Special
5ysnB01,0.27401328,2.2713444,1,10,30,40,1.10,Mainly Alpha
6az1b00,-1.9817156,2.0468493,3,30,1740,20,3.30,Alpha Beta
2vh3A00,6.2843046,0.7411237,1,20,120,1410,1.20,Mainly Alpha
1kbhA00,3.036336,-0.22677933,6,10,140,20,6.10,Special
5axmB00,6.887762,-1.386605,3,30,70,3000,3.30,Alpha Beta
4pg7A03,-1.596889,4.853413,3,30,70,3100,3.30,Alpha Beta
1el6A03,-2.1700213,4.255829,3,90,1160,10,3.90,Alpha Beta
2xfvA00,1.8509787,2.5221007,3,10,260,30,3.10,Alpha Beta
2eplX03,7.526302,-2.1702876,1,20,120,670,1.20,Mainly Alpha
1rlhA01,-4.2024217,2.2702105,2,10,70,30,2.10,Mainly Beta
1gqeA01,5.6864657,-2.11846,1,20,58,410,1.20,Mainly Alpha
2zj2A04,5.7178674,0.4218909,1,10,3380,20,1.10,Mainly Alpha
1j0tA00,6.967185,0.9026787,1,10,2010,10,1.10,Mainly Alpha
2mvtA00,6.035994,2.2297413,1,10,60,50,1.10,Mainly Alpha
1vprA01,3.0824301,3.7358959,4,10,1300,10,4.10,Few Sec. Str.
1uunA01,-4.446165,4.0993485,2,60,40,1650,2.60,Mainly Beta
1vq8B03,-0.39916047,3.940841,3,30,1430,10,3.30,Alpha Beta
3qc7A02,-0.79803497,1.3546853,6,10,140,1630,6.10,Special
6hx1A03,4.5867124,1.170776,1,20,1440,180,1.20,Mainly Alpha
6b46I00,-1.178453,4.788925,3,30,67,30,3.30,Alpha Beta
2e6xB00,-0.8011081,4.733005,3,10,20,570,3.10,Alpha Beta
4bvxB01,0.708257,4.293522,3,40,30,90,3.40,Alpha Beta
4a1nA02,0.7819326,2.2431045,6,10,250,1250,6.10,Special
2o3bB00,-0.5300007,3.343633,3,40,1460,10,3.40,Alpha Beta
4jehA01,0.9622909,4.9405236,3,40,50,2060,3.40,Alpha Beta
2zxiA04,4.433077,2.914489,1,10,150,570,1.10,Mainly Alpha
1kn6A00,0.09814382,4.886633,3,30,70,850,3.30,Alpha Beta
2oa9B02,0.20999055,3.4991639,3,30,70,3570,3.30,Alpha Beta
1ro2A01,2.3870711,3.1935048,3,30,720,160,3.30,Alpha Beta
2wssW01,4.4733944,1.2508843,1,10,520,20,1.10,Mainly Alpha
1zrxA00,3.5998282,-1.199019,6,10,250,280,6.10,Special
2yjgA02,1.5938156,3.3362794,3,40,50,11440,3.40,Alpha Beta
4m8rA01,-4.549577,5.073735,2,60,40,3920,2.60,Mainly Beta
16pkA01,0.8073614,3.988445,3,40,50,1260,3.40,Alpha Beta
4e3yA00,0.28219432,3.3955295,3,40,570,10,3.40,Alpha Beta
4a4kA02,-4.0002522,5.9050884,2,30,30,1160,2.30,Mainly Beta
2d5bA02,1.7297999,4.165017,2,170,220,10,2.170,Mainly Beta
1r8iA00,7.337569,-3.7023194,1,20,58,430,1.20,Mainly Alpha
1i5jA00,6.5211606,1.7783068,1,10,1440,10,1.10,Mainly Alpha
5c17A00,2.2329235,2.7302096,3,30,450,410,3.30,Alpha Beta
1vzsA01,4.29315,2.2068126,1,10,246,110,1.10,Mainly Alpha
6az1U00,-4.243799,3.8477502,2,40,50,1000,2.40,Mainly Beta
4divA02,0.69710827,-5.960492,6,10,250,1350,6.10,Special
4cgsB00,4.7425327,1.3981723,3,40,91,90,3.40,Alpha Beta
3um7A02,3.4152482,-0.19348995,6,10,140,1050,6.10,Special
3sp1A02,6.0451093,0.07173763,1,20,120,1910,1.20,Mainly Alpha
3i2kA02,4.885976,1.2916417,1,10,3020,10,1.10,Mainly Alpha
2h5nC00,4.930299,0.78008425,1,10,3680,10,1.10,Mainly Alpha
4mtuA00,-2.4053504,3.8723876,3,10,129,10,3.10,Alpha Beta
4bfaA02,4.8329897,1.2225382,1,20,225,30,1.20,Mainly Alpha
3rmrC01,2.7999845,1.4911491,1,20,5,2710,1.20,Mainly Alpha
2mqdA00,2.688727,1.7002915,3,30,1460,60,3.30,Alpha Beta
1mn8D00,3.8540635,1.7908194,1,10,150,180,1.10,Mainly Alpha
2ilrA00,5.237596,1.2480302,1,25,40,480,1.25,Mainly Alpha
3gmxA00,-1.0988089,4.9888077,3,10,450,730,3.10,Alpha Beta
3tlaA02,-2.587717,4.781654,3,50,30,60,3.50,Alpha Beta
1xouA00,-0.23579803,-4.3759007,1,10,287,1140,1.10,Mainly Alpha
4fsdA02,0.7872551,4.0473223,3,40,5,100,3.40,Alpha Beta
3tl4X02,4.0585585,0.48308453,1,10,10,2420,1.10,Mainly Alpha
3u2gA01,-1.2302662,5.5810604,2,60,40,4190,2.60,Mainly Beta
4a15A02,4.323489,2.6359112,1,10,30,20,1.10,Mainly Alpha
3v42A01,0.90675426,5.392951,3,40,50,12430,3.40,Alpha Beta
5dltA02,2.3854482,5.117524,4,10,410,20,4.10,Few Sec. Str.
1u7lA02,7.228854,-4.343195,1,20,1460,10,1.20,Mainly Alpha
2xfdA00,-5.023685,5.772029,2,60,60,40,2.60,Mainly Beta
2ookA00,-1.0150073,5.012489,3,40,50,10600,3.40,Alpha Beta
4iikA00,-0.80119747,3.3388312,3,60,40,20,3.60,Alpha Beta
3k8pC01,4.8053207,-0.4171653,1,20,58,1440,1.20,Mainly Alpha
2yjlA00,-4.3279576,4.25261,2,60,40,2990,2.60,Mainly Beta
1e5rB02,6.0803003,0.6888483,1,10,1720,10,1.10,Mainly Alpha
3mqgA02,-2.2218804,5.711902,2,20,70,110,2.20,Mainly Beta
6ds6A00,-4.079816,1.5738214,3,30,60,90,3.30,Alpha Beta
4o6mA01,-0.45241922,4.381309,3,90,550,30,3.90,Alpha Beta
4nohA02,-2.6554499,5.197631,2,40,40,60,2.40,Mainly Beta
2w82A01,-1.6045885,4.714695,3,10,20,480,3.10,Alpha Beta
1rgxA02,-4.518458,4.6104903,2,60,40,4230,2.60,Mainly Beta
1seiA02,-2.2900898,5.171897,3,30,1490,10,3.30,Alpha Beta
2phnA01,-0.2881215,3.708148,3,30,1330,100,3.30,Alpha Beta
3n8bB00,-3.014852,2.715394,3,10,450,700,3.10,Alpha Beta
1wpbB02,5.218012,-0.37751475,1,10,3190,10,1.10,Mainly Alpha
4j3vA01,-1.8687581,5.191351,2,60,40,1130,2.60,Mainly Beta
5b66B02,1.729873,2.4524071,3,10,680,10,3.10,Alpha Beta
3b42A00,2.5454433,-4.7024174,3,30,450,290,3.30,Alpha Beta
3ju4A03,-3.8717346,5.7590675,2,40,30,20,2.40,Mainly Beta
4cayB00,4.6042514,-3.7538056,1,10,20,10,1.10,Mainly Alpha
2kicA00,3.55791,2.4726222,1,10,150,590,1.10,Mainly Alpha
3do6A03,2.4159667,3.5181937,3,10,410,10,3.10,Alpha Beta
5z0fB01,1.9025475,4.9373693,3,30,1880,10,3.30,Alpha Beta
5cphA00,0.109501645,3.157782,3,30,565,10,3.30,Alpha Beta
3lr2A01,7.2230644,-2.5036097,1,10,274,70,1.10,Mainly Alpha
4indA01,-4.8096614,5.017338,2,60,120,1320,2.60,Mainly Beta
2oarC01,4.30729,-4.102256,1,10,1200,120,1.10,Mainly Alpha
4nx9A02,-2.4965198,3.8284178,2,60,40,4390,2.60,Mainly Beta
2vfrA04,0.35809192,4.830988,3,30,70,2520,3.30,Alpha Beta
1uzkA02,1.0171523,4.543318,3,90,290,10,3.90,Alpha Beta
2abyA00,1.9152719,1.8628106,3,30,70,1980,3.30,Alpha Beta
4gvqA02,0.87159115,3.2181413,3,30,1030,10,3.30,Alpha Beta
2e5yA01,-4.8079033,6.0181828,2,60,15,10,2.60,Mainly Beta
2gk4B00,0.72615147,5.0442743,3,40,50,10300,3.40,Alpha Beta
3grzA01,-2.873934,4.4117136,6,10,250,830,6.10,Special
1jeyA03,-3.6469617,2.0150497,4,10,970,10,4.10,Few Sec. Str.
3sk9A00,5.3517694,-0.15993413,1,10,3210,30,1.10,Mainly Alpha
2uv8G12,4.378572,1.0478979,3,30,70,3330,3.30,Alpha Beta
2vsgA01,4.1325283,0.9142025,3,90,150,10,3.90,Alpha Beta
4cdpA01,2.357357,2.809201,3,40,1570,10,3.40,Alpha Beta
1uoyA01,-2.6381433,5.634629,2,30,130,50,2.30,Mainly Beta
3i5qA01,4.9683185,0.5143855,1,20,120,1050,1.20,Mainly Alpha
4n2kA02,-3.718093,4.4439077,2,60,40,1700,2.60,Mainly Beta
4jcwA02,-3.6936138,5.084631,2,60,40,760,2.60,Mainly Beta
2qgqB01,1.2579825,2.9936643,3,80,30,20,3.80,Alpha Beta
2l9bB00,0.37491247,1.2645327,6,10,250,1660,6.10,Special
1kqfB03,2.2128057,-7.2990136,1,20,5,480,1.20,Mainly Alpha
1m7lA00,1.6304257,-9.413386,1,20,5,360,1.20,Mainly Alpha
4hwmA00,-2.9814813,5.2975955,2,40,128,500,2.40,Mainly Beta
4w6yA00,-4.2806883,4.221877,2,60,120,1210,2.60,Mainly Beta
3ix0A02,-3.0249133,4.75965,2,20,25,590,2.20,Mainly Beta
3oqgB00,2.5792794,2.3414962,3,40,1440,50,3.40,Alpha Beta
4rr2B00,5.859131,-0.7422546,1,20,930,80,1.20,Mainly Alpha
5wkwA02,-4.2295585,4.6963463,2,60,120,230,2.60,Mainly Beta
3r2pA02,0.89040124,-7.408071,1,20,5,20,1.20,Mainly Alpha
2vveA02,-3.6872406,4.5615087,2,60,120,720,2.60,Mainly Beta
4tx5B00,5.5308223,-6.3062024,1,20,58,70,1.20,Mainly Alpha
5kh0A02,0.8299675,4.7474174,3,40,50,11420,3.40,Alpha Beta
3oh3A02,-4.4732985,4.232587,2,160,10,30,2.160,Mainly Beta
4ag6D01,-0.19504769,4.417279,6,10,140,2170,6.10,Special
5dp2A01,-1.1840113,4.8778486,3,90,180,10,3.90,Alpha Beta
1k20A02,0.7140397,3.5538933,3,10,310,20,3.10,Alpha Beta
6q52A04,4.20723,2.3663647,1,10,246,80,1.10,Mainly Alpha
2yjeM00,2.403155,-0.6927765,6,10,140,2040,6.10,Special
3ksyA04,0.8801818,-3.8835287,6,10,250,3060,6.10,Special
2mctA00,-3.2983277,5.92559,2,60,40,4250,2.60,Mainly Beta
3tsoC00,1.999073,-11.105196,1,20,5,2440,1.20,Mainly Alpha
1w96A02,1.2754445,4.157226,3,90,1770,10,3.90,Alpha Beta
3h3aA02,4.301084,1.4284755,1,10,110,30,1.10,Mainly Alpha
1sqgA02,5.1805997,1.375694,1,10,287,730,1.10,Mainly Alpha
3iwcC00,-2.3972545,3.0699682,3,30,160,750,3.30,Alpha Beta
5i2mA01,-2.3733144,4.8101835,2,30,30,640,2.30,Mainly Beta
3vsmA03,-2.9287198,5.7669425,2,60,40,4340,2.60,Mainly Beta
3i4uA01,4.5903835,2.6012428,1,20,120,1080,1.20,Mainly Alpha
1ltsC00,1.5471325,-8.664844,1,20,5,240,1.20,Mainly Alpha
3rv1A01,3.0723171,-1.5693344,1,20,1270,260,1.20,Mainly Alpha
1qhdA02,6.054842,-1.1829247,1,10,1350,10,1.10,Mainly Alpha
2zfyA01,-1.7028583,5.054704,3,30,200,60,3.30,Alpha Beta
1sz7A00,5.6888504,-0.7132792,3,30,1380,20,3.30,Alpha Beta
3tu3B03,5.9384117,-0.91007507,1,20,1050,100,1.20,Mainly Alpha
1uvjA03,3.464767,2.3483782,3,30,70,1600,3.30,Alpha Beta
1yarO01,7.223033,-2.7677453,1,20,120,180,1.20,Mainly Alpha
1u5eA01,2.1268923,-3.646333,6,10,250,220,6.10,Special
2a5hA03,-3.4447215,2.676314,6,20,120,40,6.20,Special
5an9H00,2.0002093,4.753077,4,10,1060,50,4.10,Few Sec. Str.
2kdcA00,3.1971323,-2.876862,1,10,3830,10,1.10,Mainly Alpha
3c6fA02,1.1540287,3.2943017,3,30,240,20,3.30,Alpha Beta
2p6vA00,3.611089,1.489909,1,20,120,1110,1.20,Mainly Alpha
1hdhA02,-1.4169788,4.6351433,3,30,1120,10,3.30,Alpha Beta
3ov5A00,0.80536443,4.455016,3,55,50,70,3.55,Alpha Beta
4khbD02,-3.803039,5.3176055,2,30,29,220,2.30,Mainly Beta
5jawC02,-4.4230037,4.9629207,2,60,220,20,2.60,Mainly Beta
2luhB00,3.3631155,0.2942329,6,10,250,1710,6.10,Special
1q57G01,-2.904402,5.468254,2,20,25,180,2.20,Mainly Beta
3s84A01,1.4038,-6.9062624,6,10,250,2890,6.10,Special
3ns4A00,3.8142352,-0.459278,1,10,357,110,1.10,Mainly Alpha
3iv6A02,3.4051888,2.5487013,1,10,150,330,1.10,Mainly Alpha
3oosA02,3.784259,2.497501,6,10,140,700,6.10,Special
1cmbA00,3.8359933,2.9271946,1,10,140,10,1.10,Mainly Alpha
1tiwA02,4.5661006,1.3607309,1,20,5,460,1.20,Mainly Alpha
3duzA05,-5.74275,-2.5541048,6,10,250,2130,6.10,Special
3vwoA02,-3.594456,4.9929895,2,10,70,40,2.10,Mainly Beta
3lsoA01,-4.4933877,4.0242653,2,60,40,2270,2.60,Mainly Beta
1p4qA00,-0.6872057,1.170326,6,10,140,2200,6.10,Special
2hnhA03,4.2337117,1.4891943,1,10,10,1600,1.10,Mainly Alpha
3ro3A00,8.012101,-0.035496585,1,25,40,10,1.25,Mainly Alpha
2ll0A00,4.7220616,-0.24468745,1,10,790,20,1.10,Mainly Alpha
5fmuC01,5.328133,0.019717911,1,10,418,50,1.10,Mainly Alpha
2e9xB02,5.4039426,-2.5113447,1,20,58,1020,1.20,Mainly Alpha
1gccA00,2.0966387,3.8372107,3,30,730,10,3.30,Alpha Beta
2y8nB01,-0.3648361,4.7662554,2,20,70,100,2.20,Mainly Beta
2ygoA01,-5.2028904,3.65055,2,60,40,2170,2.60,Mainly Beta
3qexA01,1.1954085,3.7954803,3,30,342,10,3.30,Alpha Beta
2yufA00,4.6164107,0.81960434,1,20,120,2010,1.20,Mainly Alpha
1fjrA01,-1.4262908,5.380853,2,30,160,11,2.30,Mainly Beta
3qkaA02,3.7961123,-0.060381856,1,10,287,2460,1.10,Mainly Alpha
4kh9B02,-4.4094577,3.9307637,2,60,40,1930,2.60,Mainly Beta
2kinB02,0.082998715,2.8532908,6,10,250,1590,6.10,Special
6nfrA00,-3.9490042,5.178163,2,60,40,1220,2.60,Mainly Beta
1lmlA03,1.990918,4.861934,2,10,55,10,2.10,Mainly Beta
2ot2A02,3.3868437,-0.11229807,6,10,250,910,6.10,Special
5tkwA02,-2.9488332,6.056151,3,30,420,370,3.30,Alpha Beta
2o3iA01,1.4904417,2.7931824,3,40,1610,10,3.40,Alpha Beta
3hxlA03,3.0077345,2.7808409,3,40,50,11790,3.40,Alpha Beta
4oj5A01,-2.7906637,5.5821576,3,30,2020,50,3.30,Alpha Beta
4a5zB00,-0.25413454,4.7699704,3,30,870,30,3.30,Alpha Beta
3f59D00,-3.6414466,4.988089,2,60,220,30,2.60,Mainly Beta
2laiA00,1.5902908,0.80043423,1,25,40,640,1.25,Mainly Alpha
3clqA03,3.297575,3.899818,1,10,10,660,1.10,Mainly Alpha
1pc6A00,3.064982,0.8108834,1,10,3790,10,1.10,Mainly Alpha
6hma100,-3.534588,5.2962937,2,20,28,120,2.20,Mainly Beta
3uc9A00,0.9224806,4.8842516,3,40,50,11960,3.40,Alpha Beta
3towA00,-2.6501167,4.7215176,2,100,10,50,2.100,Mainly Beta
1w99A03,-3.8326826,4.2727757,2,100,10,10,2.100,Mainly Beta
4o6uA00,-0.13590616,4.3112984,3,30,1500,10,3.30,Alpha Beta
2zxiA03,3.4349918,-2.5392869,1,10,10,1800,1.10,Mainly Alpha
3pf6B00,0.46070558,1.2240824,6,10,250,2290,6.10,Special
1nlqE00,-5.2808585,4.956111,2,60,120,340,2.60,Mainly Beta
6gvdA03,-3.010601,4.125337,2,60,40,2760,2.60,Mainly Beta
2kx7A00,1.1558505,4.338906,3,40,50,11620,3.40,Alpha Beta
2z1dA03,4.2631183,4.5443287,6,10,20,100,6.10,Special
5zcyA00,-1.3803642,3.8845708,3,30,780,10,3.30,Alpha Beta
2l6oA01,-3.2102919,5.847432,2,40,10,320,2.40,Mainly Beta
5v01B00,1.9484092,3.4458187,3,90,950,20,3.90,Alpha Beta
4go6A00,-4.691723,1.6465315,6,10,250,2590,6.10,Special
3s6xC01,-2.899146,2.8627954,6,20,10,20,6.20,Special
3iynQ01,1.2193631,-7.6090884,6,10,250,3040,6.10,Special
2zy4A02,5.7371583,-0.37450403,1,10,20,110,1.10,Mainly Alpha
3hm4A00,0.44375995,3.004321,3,40,1550,10,3.40,Alpha Beta
2ocyA00,1.5349637,-11.332934,6,10,140,910,6.10,Special
3nrxA00,2.7409518,-7.0473166,1,20,58,1520,1.20,Mainly Alpha
3c8zA02,6.4332156,0.134208,1,20,120,640,1.20,Mainly Alpha
3g43E00,1.8232291,-12.221953,6,10,250,2180,6.10,Special
3s83A00,1.2034388,4.7265344,3,20,20,450,3.20,Alpha Beta
2jx4A01,4.421594,0.5245777,6,10,140,460,6.10,Special
5zwuA02,7.1151547,-1.9443668,1,20,1050,90,1.20,Mainly Alpha
3bvxA05,-4.252011,2.569134,2,60,40,1360,2.60,Mainly Beta
3kwlA03,1.2605281,3.685789,1,20,1050,140,1.20,Mainly Alpha
4aukA01,-0.5252613,4.238255,3,30,70,2810,3.30,Alpha Beta
4k05A01,0.0819953,4.4173236,3,40,50,12170,3.40,Alpha Beta
3ujzA03,-2.5880792,5.4085765,2,60,20,40,2.60,Mainly Beta
3d2qD00,-0.32965857,4.5519557,3,30,1370,210,3.30,Alpha Beta
2z6rB01,0.99015546,4.957565,3,40,1010,10,3.40,Alpha Beta
3dteA03,-4.4907684,6.0267687,3,30,450,130,3.30,Alpha Beta
1mtyG02,5.3762765,1.2353472,1,20,1280,30,1.20,Mainly Alpha
3ld7A00,-4.8477187,4.294832,2,60,320,10,2.60,Mainly Beta
1gpjA01,1.8933281,3.3677053,3,30,460,30,3.30,Alpha Beta
3e20H01,0.049779814,1.6162391,6,10,140,2070,6.10,Special
4ebjA02,5.1856446,0.6205529,1,20,120,330,1.20,Mainly Alpha
1kmiZ02,2.4914777,-5.641497,1,10,287,500,1.10,Mainly Alpha
3gb8A03,0.34543508,-4.0932784,6,10,250,450,6.10,Special
3gmgA00,-0.9460569,4.99093,3,30,70,1880,3.30,Alpha Beta
3mzlB01,-3.666861,4.81334,2,20,25,400,2.20,Mainly Beta
2c0nA00,-0.64745337,4.327865,3,90,550,40,3.90,Alpha Beta
1z70X00,-0.8037635,4.5720673,3,90,1580,10,3.90,Alpha Beta
3c2qA01,-3.0288522,5.416808,2,40,420,10,2.40,Mainly Beta
4hscX03,0.90465367,4.1118145,3,40,30,40,3.40,Alpha Beta
3i57A02,-4.7952204,2.8899434,2,60,40,4300,2.60,Mainly Beta
1he1A00,5.8928585,-0.18623373,1,20,120,260,1.20,Mainly Alpha
4xwwA03,5.0492253,-0.34114072,3,10,20,580,3.10,Alpha Beta
2lmzA00,4.862296,2.6903775,1,10,10,2920,1.10,Mainly Alpha
3plwA00,3.1491983,3.1782916,3,30,40,190,3.30,Alpha Beta
2jubA01,0.45276684,4.62681,3,30,160,860,3.30,Alpha Beta
4lgtA02,-3.3131924,5.3588862,3,30,2350,10,3.30,Alpha Beta
3mt0A00,1.492268,4.197354,3,40,50,12370,3.40,Alpha Beta
2vpzC00,6.839156,-1.6024375,1,20,1630,10,1.20,Mainly Alpha
2p38A01,-0.8784828,4.8360567,3,10,450,220,3.10,Alpha Beta
3we0A03,5.118375,1.6595793,1,10,405,40,1.10,Mainly Alpha
3c6kA01,-4.1354394,4.2215695,3,30,160,110,3.30,Alpha Beta
4fcaA04,-3.5316186,4.856845,2,60,40,3600,2.60,Mainly Beta
3ushB00,1.2247027,4.286163,3,30,56,110,3.30,Alpha Beta
1xzpA02,6.6706033,-1.4204478,1,20,120,430,1.20,Mainly Alpha
5cg8A00,0.8188557,3.1677072,3,60,130,30,3.60,Alpha Beta
2ahmH02,0.7029257,4.3521705,3,30,70,3540,3.30,Alpha Beta
4phqA00,8.205771,-3.605984,1,20,1170,10,1.20,Mainly Alpha
3hr0A02,4.297008,0.108830735,1,20,58,1970,1.20,Mainly Alpha
2nv4A00,-3.5245063,5.051517,2,40,30,70,2.40,Mainly Beta
3ismC02,6.711469,-0.99370456,1,25,40,240,1.25,Mainly Alpha
3dt5A00,5.7992887,-1.152561,1,10,3940,10,1.10,Mainly Alpha
2h6oA01,-4.3787932,3.932726,2,60,40,2800,2.60,Mainly Beta
2p84A01,-3.8286774,3.7243946,2,60,430,10,2.60,Mainly Beta
2lklA01,4.7090135,1.5363084,1,10,1900,40,1.10,Mainly Alpha
4bl0B00,2.0778656,2.5388944,6,10,20,170,6.10,Special
1pv5A00,-1.6993002,4.5797095,2,30,320,10,2.30,Mainly Beta
2b39A07,-1.8861752,3.4871893,1,20,50,70,1.20,Mainly Alpha
1jqoA03,6.8559937,-1.0619954,1,20,1440,90,1.20,Mainly Alpha
