header,Size
MIP_00023431,47
MIP_00023434,75
MIP_00023435,77
MIP_00023438,49
MIP_00023439,78
MIP_00023441,48
MIP_00023447,81
MIP_00023448,79
MIP_00024251,79
MIP_00024254,71
MIP_00024257,59
MIP_00024258,71
MIP_00024259,42
MIP_00024261,73
MIP_00024265,71
MIP_00024266,53
MIP_00024270,76
MIP_00024273,79
MIP_00024274,76
MIP_00024275,40
MIP_00024278,75
MIP_00024279,43
MIP_00007528,44
MIP_00024282,53
MIP_00024285,57
MIP_00024286,79
MIP_00024288,76
MIP_00024899,77
MIP_00024289,63
MIP_00024291,45
MIP_00024293,60
MIP_00036119,65
MIP_00024294,47
MIP_00024295,66
MIP_00024296,77
MIP_00024297,68
MIP_00024299,50
MIP_00024300,66
MIP_00024302,77
MIP_00024303,47
MIP_00024305,40
MIP_00024315,81
MIP_00024317,72
MIP_00024318,43
MIP_00024319,71
MIP_00024320,54
MIP_00024321,73
MIP_00024322,82
MIP_00024324,70
MIP_00024326,78
MIP_00024328,71
MIP_00024329,70
MIP_00024330,77
MIP_00024331,75
MIP_00024332,44
MIP_00024333,45
MIP_00024334,68
MIP_00024335,73
MIP_00024338,77
MIP_00024340,72
MIP_00024341,70
MIP_00024343,44
MIP_00024347,71
MIP_00024348,67
MIP_00034932,67
MIP_00034933,63
MIP_00024349,75
MIP_00024351,82
MIP_00024352,71
MIP_00024353,79
MIP_00024356,76
MIP_00024357,70
MIP_00024358,75
MIP_00024359,83
MIP_00024360,53
MIP_00024363,59
MIP_00024364,78
MIP_00024873,80
MIP_00024365,70
MIP_00024366,61
MIP_00024367,57
MIP_00024368,78
MIP_00022847,80
MIP_00023123,78
MIP_00023937,78
MIP_00024377,77
MIP_00024839,75
MIP_00024840,61
MIP_00024841,77
MIP_00033728,81
MIP_00024843,77
MIP_00024845,78
MIP_00024846,82
MIP_00024848,70
MIP_00024849,78
MIP_00024851,50
MIP_00024852,77
MIP_00025648,79
MIP_00026139,78
MIP_00027276,76
MIP_00027382,79
MIP_00024853,75
MIP_00024855,70
MIP_00024858,75
MIP_00024864,70
MIP_00024865,78
MIP_00024866,70
MIP_00024867,80
MIP_00024868,72
MIP_00024869,79
MIP_00024870,59
MIP_00024871,56
MIP_00024874,52
MIP_00024878,60
MIP_00024879,77
MIP_00024881,60
MIP_00005455,55
MIP_00093173,66
MIP_00021176,68
MIP_00029396,68
MIP_00022831,67
MIP_00255615,67
MIP_00028044,69
MIP_00030390,68
MIP_00030513,69
MIP_00027271,68
MIP_00026012,68
MIP_00029378,66
MIP_00027918,68
MIP_00026014,67
MIP_00028367,68
MIP_00028803,66
MIP_00029684,68
MIP_00037964,66
MIP_00030543,69
MIP_00136901,60
MIP_00037967,67
MIP_00024884,71
MIP_00024886,81
MIP_00024887,76
MIP_00024888,65
MIP_00024889,66
MIP_00024890,67
MIP_00024891,74
MIP_00024892,76
MIP_00024893,76
MIP_00024894,77
MIP_00024895,54
MIP_00024896,48
MIP_00024898,72
MIP_00023950,73
MIP_00024904,62
MIP_00024907,78
MIP_00024908,81
MIP_00024910,77
MIP_00024916,44
MIP_00024917,78
MIP_00024918,79
MIP_00021764,81
MIP_00030317,78
MIP_00024919,65
MIP_00024921,74
MIP_00024922,78
MIP_00024926,40
MIP_00024928,73
MIP_00024930,58
MIP_00022559,58
MIP_00024931,43
MIP_00024933,74
MIP_00024934,46
MIP_00024937,79
MIP_00024938,81
MIP_00024939,70
MIP_00024940,73
MIP_00024942,70
MIP_00024943,80
MIP_00024945,81
MIP_00024946,49
MIP_00208031,52
MIP_00024947,57
MIP_00025903,76
MIP_00025904,70
MIP_00024674,70
MIP_00116613,69
MIP_00024175,71
MIP_00026613,72
MIP_00021770,72
MIP_00116913,60
MIP_00122281,69
MIP_00120868,69
MIP_00025905,76
MIP_00025906,74
MIP_00025907,71
MIP_00025908,78
MIP_00025909,75
MIP_00025910,47
MIP_00025911,79
MIP_00025912,79
MIP_00025914,79
MIP_00025916,75
MIP_00024154,72
MIP_00025917,71
MIP_00025918,53
MIP_00021957,54
MIP_00025919,51
MIP_00025924,74
MIP_00025926,71
MIP_00025927,79
MIP_00025928,78
MIP_00025929,81
MIP_00025930,81
MIP_00025932,81
MIP_00038379,85
MIP_00025935,45
MIP_00025938,64
MIP_00025939,79
MIP_00025940,75
MIP_00023097,75
MIP_00032451,84
MIP_00022073,81
MIP_00023565,80
MIP_00024354,74
MIP_00031218,82
MIP_00024067,74
MIP_00023510,72
MIP_00025942,81
MIP_00025944,72
MIP_00025946,79
MIP_00041247,87
MIP_00044467,83
MIP_00025947,64
MIP_00025949,76
MIP_00025951,75
MIP_00025958,63
MIP_00025959,49
MIP_00025960,75
MIP_00025961,78
MIP_00025963,73
MIP_00025965,76
MIP_00025966,45
MIP_00025967,71
MIP_00025969,56
MIP_00025970,64
MIP_00025972,80
MIP_00025973,71
MIP_00030630,64
MIP_00041978,72
MIP_00038192,72
MIP_00035768,72
MIP_00036352,71
MIP_00037810,72
MIP_00038919,72
MIP_00044193,72
MIP_00043293,76
MIP_00030446,71
MIP_00030524,72
MIP_00038164,72
MIP_00038996,72
MIP_00041187,71
MIP_00032511,72
MIP_00031604,72
MIP_00036009,72
MIP_00046938,72
MIP_00047979,71
MIP_00056390,72
MIP_00032679,70
MIP_00040551,68
MIP_00039630,69
MIP_00025976,81
MIP_00025978,40
MIP_00025979,54
MIP_00025982,67
MIP_00025984,75
MIP_00030460,77
MIP_00025985,71
MIP_00025988,57
MIP_00025992,79
MIP_00025986,72
MIP_00025987,70
MIP_00030497,72
MIP_00025994,72
MIP_00025996,74
MIP_00025998,53
MIP_00025999,72
MIP_00026000,66
MIP_00026001,60
MIP_00026890,64
MIP_00138237,59
MIP_00026002,71
MIP_00026003,82
MIP_00026004,77
MIP_00026005,42
MIP_00024697,42
MIP_00026006,81
MIP_00026008,70
MIP_00026009,46
MIP_00026015,72
MIP_00026016,75
MIP_00026017,70
MIP_00026020,78
MIP_00026021,77
MIP_00026022,80
MIP_00026023,49
MIP_00027190,75
MIP_00027191,82
MIP_00027192,74
MIP_00215570,82
MIP_00027193,73
MIP_00027194,74
MIP_00027195,48
MIP_00027196,45
MIP_00027198,55
MIP_00025300,56
MIP_00030091,56
MIP_00035327,54
MIP_00027199,77
MIP_00027200,77
MIP_00027201,48
MIP_00027202,81
MIP_00027203,73
MIP_00021975,82
MIP_00027204,70
MIP_00027205,76
MIP_00027206,73
MIP_00027207,78
MIP_00027208,77
MIP_00076957,70
MIP_00080149,63
MIP_00027211,76
MIP_00027212,70
MIP_00027213,82
MIP_00029471,82
MIP_00027214,77
MIP_00027216,78
MIP_00027218,76
MIP_00027219,81
MIP_00027220,75
MIP_00027221,81
MIP_00027222,74
MIP_00027223,79
MIP_00027224,78
MIP_00027225,77
MIP_00027226,79
MIP_00027042,81
MIP_00027229,70
MIP_00026867,71
MIP_00027230,77
MIP_00027231,77
MIP_00027232,77
MIP_00022654,79
MIP_00027235,73
MIP_00027236,75
MIP_00027239,77
MIP_00027242,50
MIP_00027243,70
MIP_00027244,59
MIP_00027246,81
MIP_00027247,76
MIP_00027248,75
MIP_00027249,76
MIP_00027250,74
MIP_00027251,79
MIP_00027252,76
MIP_00027253,78
MIP_00027254,72
MIP_00027255,79
MIP_00027256,54
MIP_00027257,68
MIP_00027258,81
MIP_00027259,73
MIP_00027261,77
MIP_00027264,48
MIP_00027265,75
MIP_00027266,64
MIP_00027267,81
MIP_00027268,77
MIP_00027270,72
MIP_00027272,80
MIP_00027273,76
MIP_00027274,74
MIP_00027277,78
MIP_00027278,79
MIP_00027279,75
MIP_00027280,75
MIP_00027283,77
MIP_00027288,79
MIP_00027289,50
MIP_00027292,77
MIP_00027293,76
MIP_00027294,74
MIP_00027296,73
MIP_00027298,77
MIP_00027300,79
MIP_00027301,78
MIP_00027302,72
MIP_00028693,74
MIP_00028694,80
MIP_00028697,43
MIP_00028698,74
MIP_00028699,53
MIP_00028703,52
MIP_00029135,51
MIP_00028700,42
MIP_00028702,72
MIP_00028704,43
MIP_00028705,72
MIP_00028706,43
MIP_00028707,72
MIP_00028708,75
MIP_00028710,71
MIP_00028711,55
MIP_00023579,56
MIP_00023256,56
MIP_00024784,55
MIP_00027995,55
MIP_00026034,55
MIP_00029514,54
MIP_00028712,58
MIP_00028713,79
MIP_00028715,79
MIP_00028717,69
MIP_00028718,74
MIP_00031542,80
MIP_00028722,74
MIP_00028723,66
MIP_00028724,71
MIP_00028725,54
MIP_00028721,54
MIP_00028726,75
MIP_00028728,72
MIP_00028729,70
MIP_00028732,72
MIP_00028734,41
MIP_00028735,74
MIP_00028736,76
MIP_00028737,49
MIP_00028738,47
MIP_00028739,62
MIP_00028740,77
MIP_00028741,71
MIP_00028743,77
MIP_00028747,80
MIP_00028748,48
MIP_00028749,71
MIP_00028751,54
MIP_00028752,63
MIP_00028753,54
MIP_00028754,78
MIP_00028756,80
MIP_00028758,74
MIP_00028760,71
MIP_00028762,78
MIP_00028763,73
MIP_00028765,65
MIP_00028766,71
MIP_00028767,45
MIP_00028769,42
MIP_00028770,78
MIP_00028771,78
MIP_00028772,75
MIP_00028773,75
MIP_00028775,71
MIP_00028776,49
MIP_00022288,49
MIP_00028777,67
MIP_00028779,75
MIP_00028780,43
MIP_00028781,45
MIP_00028783,41
MIP_00028784,59
MIP_00024420,59
MIP_00028790,76
MIP_00028793,75
MIP_00026280,76
MIP_00028794,76
MIP_00028797,49
MIP_00028799,56
MIP_00028804,73
MIP_00030174,73
MIP_00030176,72
MIP_00030178,47
MIP_00030179,74
MIP_00030180,80
MIP_00030181,78
MIP_00040959,80
MIP_00030182,73
MIP_00023718,73
MIP_00024932,73
MIP_00022665,73
MIP_00023357,72
MIP_00027667,70
MIP_00028863,72
MIP_00030183,76
MIP_00030186,81
MIP_00030187,73
MIP_00030189,70
MIP_00030191,58
MIP_00030192,81
MIP_00030194,74
MIP_00030197,41
MIP_00030200,73
MIP_00030201,45
MIP_00030203,77
MIP_00030206,81
MIP_00030208,65
MIP_00030209,69
MIP_00030210,59
MIP_00030211,78
MIP_00025058,79
MIP_00030217,78
MIP_00030219,40
MIP_00030220,73
MIP_00030221,80
MIP_00030222,48
MIP_00030223,53
MIP_00030227,71
MIP_00030229,71
MIP_00030232,81
MIP_00030233,74
MIP_00030234,78
MIP_00030236,70
MIP_00030237,71
MIP_00030241,69
MIP_00025469,71
MIP_00030244,75
MIP_00030248,72
MIP_00030250,46
MIP_00029799,46
MIP_00030251,47
MIP_00030252,45
MIP_00030258,62
MIP_00030259,82
MIP_00030261,52
MIP_00030263,72
MIP_00024388,76
MIP_00027652,82
MIP_00021910,82
MIP_00024393,76
MIP_00025571,73
MIP_00029212,78
MIP_00024163,79
MIP_00030265,66
MIP_00029449,66
MIP_00045325,67
MIP_00035033,68
MIP_00021052,67
MIP_00021422,62
MIP_00021628,67
MIP_00021634,67
MIP_00022374,66
MIP_00022750,67
MIP_00023730,67
MIP_00023739,66
MIP_00024992,61
MIP_00025169,66
MIP_00025370,65
MIP_00025411,67
MIP_00026013,67
MIP_00026272,66
MIP_00027121,66
MIP_00027483,66
MIP_00028206,66
MIP_00028471,67
MIP_00030198,67
MIP_00030592,65
MIP_00030679,67
MIP_00028056,68
MIP_00023958,67
MIP_00025104,67
MIP_00028219,67
MIP_00021376,66
MIP_00025486,67
MIP_00029419,67
MIP_00030270,66
MIP_00114156,62
MIP_00027102,67
MIP_00021631,66
MIP_00026525,66
MIP_00029023,62
MIP_00117428,64
MIP_00128551,62
MIP_00133254,63
MIP_00022927,66
MIP_00023924,66
MIP_00023144,65
MIP_00023113,67
MIP_00028360,66
MIP_00028609,68
MIP_00027572,68
MIP_00036187,68
MIP_00024327,68
MIP_00025026,68
MIP_00029509,63
MIP_00031603,63
MIP_00128516,64
MIP_00024747,67
MIP_00025492,66
MIP_00025680,63
MIP_00030131,67
MIP_00028251,66
MIP_00025351,66
MIP_00026278,65
MIP_00023869,67
MIP_00027914,66
MIP_00024309,67
MIP_00025546,65
MIP_00116672,64
MIP_00020999,65
MIP_00024196,66
MIP_00023512,67
MIP_00023931,67
MIP_00030579,67
MIP_00021272,64
MIP_00029955,66
MIP_00030266,42
MIP_00030269,53
MIP_00030272,60
MIP_00030274,55
MIP_00008679,51
MIP_00028153,54
MIP_00179483,47
MIP_00030275,76
MIP_00030276,71
MIP_00030277,45
MIP_00030280,73
MIP_00030281,47
MIP_00030284,72
MIP_00030285,75
MIP_00030287,82
MIP_00030288,60
MIP_00030289,79
MIP_00030290,54
MIP_00030292,79
MIP_00030293,52
MIP_00021898,52
MIP_00024670,53
MIP_00022920,51
MIP_00025698,48
MIP_00027643,50
MIP_00029482,52
MIP_00020896,52
MIP_00021826,53
MIP_00024482,52
MIP_00030838,53
MIP_00029932,52
MIP_00032576,52
MIP_00140894,52
MIP_00030190,53
MIP_00020899,54
MIP_00024707,53
MIP_00029263,53
MIP_00030205,51
MIP_00030295,73
MIP_00030296,70
MIP_00032063,61
MIP_00032070,59
MIP_00035349,61
MIP_00032072,92
MIP_00032073,74
MIP_00032076,97
MIP_00032077,50
MIP_00032078,95
MIP_00032079,95
MIP_00032080,96
MIP_00032082,93
MIP_00032084,93
MIP_00032086,84
MIP_00032087,49
MIP_00032088,75
MIP_00062487,80
MIP_00032092,83
MIP_00032094,61
MIP_00032095,93
MIP_00032096,57
MIP_00032098,98
MIP_00032101,60
MIP_00032104,86
MIP_00032108,63
MIP_00032109,83
MIP_00032110,57
MIP_00032112,88
MIP_00032114,98
MIP_00032116,64
MIP_00032122,89
MIP_00032123,60
MIP_00032125,50
MIP_00032129,93
MIP_00049341,106
MIP_00023365,77
MIP_00049907,109
MIP_00032130,93
MIP_00032131,41
MIP_00032132,89
MIP_00032133,72
MIP_00037418,85
MIP_00034820,76
MIP_00032134,91
MIP_00032135,86
MIP_00032139,93
MIP_00032140,68
MIP_00032144,54
MIP_00032146,86
MIP_00032147,85
MIP_00032150,87
MIP_00032151,84
MIP_00032152,79
MIP_00032155,82
MIP_00021791,82
MIP_00037600,84
MIP_00029757,75
MIP_00038332,86
MIP_00039399,94
MIP_00038331,84
MIP_00036944,95
MIP_00022067,81
MIP_00034412,94
MIP_00032157,53
MIP_00032158,41
MIP_00032161,95
MIP_00032163,88
MIP_00032164,93
MIP_00032165,97
MIP_00046719,104
MIP_00046884,104
MIP_00050319,104
MIP_00039095,97
MIP_00051256,104
MIP_00107502,114
MIP_00073373,126
MIP_00107807,121
MIP_00056670,114
MIP_00032167,43
MIP_00032169,52
MIP_00032170,69
MIP_00032172,80
MIP_00032174,89
MIP_00021483,81
MIP_00043746,92
MIP_00033094,48
MIP_00033096,86
MIP_00033097,97
MIP_00033098,99
MIP_00033099,42
MIP_00033100,48
MIP_00033101,43
MIP_00033102,97
MIP_00033103,50
MIP_00033105,85
MIP_00033106,93
MIP_00033108,96
MIP_00033109,98
MIP_00033110,67
MIP_00033112,45
MIP_00033113,48
MIP_00033115,82
MIP_00033116,95
MIP_00033118,44
MIP_00033119,44
MIP_00033120,44
MIP_00033121,44
MIP_00033122,85
MIP_00033123,45
MIP_00033124,84
MIP_00033125,40
MIP_00033127,93
MIP_00033128,80
MIP_00033135,44
MIP_00025428,44
MIP_00022962,44
MIP_00033136,91
MIP_00033139,93
MIP_00033142,85
MIP_00033143,94
MIP_00033145,84
MIP_00033147,85
MIP_00033148,46
MIP_00033149,92
MIP_00033150,97
MIP_00033155,88
MIP_00033156,45
MIP_00033158,49
MIP_00033160,47
MIP_00033161,68
MIP_00033163,95
MIP_00033166,95
MIP_00033167,85
MIP_00033171,84
MIP_00033172,77
MIP_00033173,79
MIP_00033174,75
MIP_00033176,99
MIP_00033177,42
MIP_00033180,54
MIP_00033181,80
MIP_00033183,49
MIP_00033184,44
MIP_00033185,45
MIP_00033186,79
MIP_00047067,86
MIP_00050705,85
MIP_00033187,89
MIP_00033200,90
MIP_00033433,88
MIP_00034088,90
MIP_00041090,88
MIP_00042277,90
MIP_00033189,60
MIP_00033192,89
MIP_00033194,89
MIP_00044132,89
MIP_00044244,90
MIP_00033195,41
MIP_00033196,48
MIP_00033198,84
MIP_00047062,86
MIP_00033199,85
MIP_00033205,52
MIP_00025190,55
MIP_00036295,54
MIP_00044820,56
MIP_00200913,53
MIP_00022628,56
MIP_00200914,53
MIP_00081356,55
MIP_00044415,55
MIP_00033206,47
MIP_00034119,44
MIP_00034120,98
MIP_00033840,92
MIP_00034800,95
MIP_00043406,97
MIP_00036984,98
MIP_00043409,98
MIP_00034121,94
MIP_00034127,96
MIP_00034128,70
MIP_00032808,72
MIP_00035810,71
MIP_00039156,71
MIP_00040203,70
MIP_00043230,70
MIP_00044758,72
MIP_00044817,70
MIP_00045312,71
MIP_00034134,57
MIP_00034135,95
MIP_00034136,47
MIP_00008175,47
MIP_00006911,47
MIP_00034137,84
MIP_00034138,88
MIP_00034139,64
MIP_00034142,47
MIP_00034143,94
MIP_00034144,99
MIP_00034145,99
MIP_00034149,84
MIP_00034150,94
MIP_00034153,83
MIP_00034172,44
MIP_00034181,90
MIP_00034183,67
MIP_00034184,82
MIP_00042117,81
MIP_00034185,63
MIP_00034186,79
MIP_00034187,67
MIP_00034188,66
MIP_00034191,84
MIP_00034198,95
MIP_00034199,74
MIP_00039829,74
MIP_00040819,72
MIP_00042184,74
MIP_00043165,74
MIP_00034200,63
MIP_00034201,68
MIP_00034203,47
MIP_00034204,46
MIP_00034205,74
MIP_00034206,89
MIP_00034209,73
MIP_00034210,43
MIP_00034211,82
MIP_00034212,50
MIP_00034214,63
MIP_00034216,82
MIP_00028518,82
MIP_00034218,89
MIP_00034219,96
MIP_00034220,95
MIP_00034221,45
MIP_00034222,77
MIP_00034227,62
MIP_00034229,64
MIP_00034230,92
MIP_00040615,95
MIP_00034231,60
MIP_00034233,85
MIP_00034236,76
MIP_00030958,77
MIP_00028815,77
MIP_00025079,77
MIP_00029461,78
MIP_00033663,78
MIP_00037560,87
MIP_00037561,82
MIP_00033662,78
MIP_00034239,73
MIP_00034240,88
MIP_00034241,87
MIP_00034242,83
MIP_00034243,87
MIP_00034244,87
MIP_00034245,53
MIP_00036263,53
MIP_00034246,52
MIP_00034247,72
MIP_00034248,62
MIP_00035520,86
MIP_00023864,72
MIP_00035517,88
MIP_00048846,88
MIP_00035522,97
MIP_00033655,87
MIP_00038140,92
MIP_00039482,93
MIP_00035523,58
MIP_00035524,53
MIP_00035526,97
MIP_00035529,49
MIP_00035530,71
MIP_00035531,68
MIP_00035533,69
MIP_00035534,58
MIP_00035537,49
MIP_00035538,85
MIP_00035539,91
MIP_00035543,74
MIP_00035547,93
MIP_00035548,43
MIP_00035549,81
MIP_00035551,94
MIP_00035552,81
MIP_00035553,73
MIP_00036290,72
MIP_00043795,71
MIP_00035555,93
MIP_00035556,83
MIP_00035557,61
MIP_00035558,59
MIP_00035563,47
MIP_00035564,85
MIP_00031026,87
MIP_00038902,84
MIP_00035565,49
MIP_00035567,47
MIP_00035572,51
MIP_00035573,41
MIP_00035577,89
MIP_00035579,76
MIP_00035580,98
MIP_00035581,61
MIP_00035582,45
MIP_00035583,92
MIP_00035584,73
MIP_00035585,75
MIP_00039251,74
MIP_00035588,68
MIP_00035597,84
MIP_00035600,80
MIP_00035601,52
MIP_00035620,52
MIP_00036029,52
MIP_00037565,52
MIP_00033770,52
MIP_00037546,52
MIP_00039906,52
MIP_00041566,52
MIP_00041570,52
MIP_00041685,52
MIP_00041726,52
MIP_00042016,52
MIP_00035602,84
MIP_00035606,90
MIP_00035607,92
MIP_00035613,94
MIP_00035615,83
MIP_00035616,87
MIP_00035617,62
MIP_00035622,88
MIP_00035626,83
MIP_00035632,48
MIP_00035634,95
MIP_00040832,95
MIP_00043163,98
MIP_00047770,106
MIP_00035635,84
MIP_00035637,41
MIP_00036782,68
MIP_00036784,73
MIP_00036786,89
MIP_00036788,69
MIP_00036791,94
MIP_00036794,40
MIP_00036796,93
MIP_00036797,75
MIP_00036798,73
MIP_00036799,77
MIP_00036800,52
MIP_00028478,52
MIP_00022138,52
MIP_00030451,52
MIP_00021436,53
MIP_00036801,88
MIP_00036802,92
MIP_00036803,68
MIP_00036804,46
MIP_00036806,49
MIP_00036807,83
MIP_00036810,93
MIP_00036811,86
MIP_00036812,71
MIP_00034827,71
MIP_00036815,84
MIP_00036816,84
MIP_00036818,92
MIP_00036820,84
MIP_00036821,87
MIP_00036824,94
MIP_00036825,84
MIP_00036827,96
MIP_00036829,94
MIP_00036830,83
MIP_00036831,88
MIP_00036833,92
MIP_00036835,44
MIP_00036837,58
MIP_00036847,60
MIP_00036838,94
MIP_00036839,53
MIP_00036840,58
MIP_00036843,60
MIP_00036845,96
MIP_00036848,66
MIP_00036850,41
MIP_00036852,84
MIP_00036853,86
MIP_00036854,75
MIP_00036855,46
MIP_00036856,88
MIP_00036860,78
MIP_00036862,40
MIP_00036863,84
MIP_00036865,40
MIP_00036866,51
MIP_00036868,92
MIP_00036869,82
MIP_00036872,73
MIP_00037425,73
MIP_00036873,91
MIP_00031505,92
MIP_00039992,94
MIP_00040838,90
MIP_00040969,88
MIP_00036875,53
MIP_00036879,77
MIP_00101880,88
MIP_00041783,62
MIP_00036880,85
MIP_00036881,86
MIP_00036883,64
MIP_00036884,71
MIP_00036885,52
MIP_00036886,84
MIP_00036888,81
MIP_00036891,46
MIP_00037813,65
MIP_00037815,83
MIP_00037817,89
MIP_00037819,83
MIP_00037820,42
MIP_00037823,89
MIP_00037824,88
MIP_00037825,77
MIP_00151813,79
MIP_00230379,79
MIP_00037826,72
MIP_00033910,72
MIP_00037798,72
MIP_00037808,71
MIP_00037742,71
MIP_00037676,73
MIP_00039595,71
MIP_00043386,64
MIP_00044539,72
MIP_00037828,70
MIP_00037830,64
MIP_00037831,95
MIP_00037832,87
MIP_00037387,96
MIP_00037833,75
MIP_00037834,83
MIP_00037836,45
MIP_00037839,91
MIP_00037841,69
MIP_00037842,94
MIP_00037843,90
MIP_00037844,95
MIP_00037845,96
MIP_00037846,64
MIP_00037847,79
MIP_00037422,80
MIP_00037870,79
MIP_00037849,57
MIP_00037850,85
MIP_00037851,52
MIP_00037852,89
MIP_00037853,94
MIP_00031049,97
MIP_00037854,96
MIP_00037857,90
MIP_00037858,96
MIP_00037860,67
MIP_00037861,85
MIP_00037862,52
MIP_00035951,51
MIP_00035952,50
MIP_00043278,52
MIP_00046101,52
MIP_00058881,51
MIP_00037863,89
MIP_00037865,40
MIP_00037866,90
MIP_00037878,86
MIP_00037879,77
MIP_00037881,99
MIP_00037882,73
MIP_00040899,73
MIP_00037885,86
MIP_00067336,82
MIP_00052031,82
MIP_00146617,82
MIP_00037887,83
MIP_00037888,65
MIP_00037889,82
MIP_00037890,92
MIP_00037893,80
MIP_00035627,92
MIP_00037388,79
MIP_00036096,76
MIP_00044301,90
MIP_00037899,48
MIP_00037901,95
MIP_00037902,71
MIP_00037903,59
MIP_00037904,74
MIP_00037906,62
MIP_00037907,75
MIP_00037911,65
MIP_00037912,41
MIP_00037914,50
MIP_00037915,96
MIP_00037918,53
MIP_00037922,61
MIP_00037923,87
MIP_00037925,88
MIP_00037927,95
MIP_00051535,105
MIP_00041046,94
MIP_00049010,100
MIP_00039104,85
MIP_00039105,88
MIP_00039107,52
MIP_00039125,64
MIP_00028643,66
MIP_00020830,65
MIP_00032168,74
MIP_00039634,72
MIP_00045407,69
MIP_00046134,57
MIP_00039108,86
MIP_00039112,88
MIP_00039113,71
MIP_00039115,86
MIP_00039116,53
MIP_00039118,86
MIP_00039120,54
MIP_00039121,47
MIP_00039122,69
MIP_00039123,50
MIP_00039124,77
MIP_00039128,87
MIP_00039132,66
MIP_00039133,40
MIP_00039137,45
MIP_00039139,57
MIP_00039140,51
MIP_00039142,70
MIP_00039144,68
MIP_00039145,52
MIP_00039146,98
MIP_00039147,47
MIP_00039148,90
MIP_00039149,63
MIP_00039151,84
MIP_00039152,95
MIP_00039153,92
MIP_00039154,57
MIP_00039159,52
MIP_00039160,86
MIP_00032792,82
MIP_00039162,95
MIP_00039163,46
MIP_00039167,55
MIP_00026443,55
MIP_00039168,40
MIP_00039169,51
MIP_00039170,83
MIP_00039172,64
MIP_00033157,77
MIP_00039173,94
MIP_00033837,95
MIP_00039174,74
MIP_00039175,92
MIP_00039176,91
MIP_00039177,65
MIP_00039179,61
MIP_00039181,78
MIP_00039185,75
MIP_00039186,88
MIP_00039189,88
MIP_00039190,84
MIP_00039191,48
MIP_00039192,84
MIP_00039193,77
MIP_00039194,96
MIP_00059124,118
MIP_00050209,105
MIP_00105298,115
MIP_00039195,95
MIP_00039196,82
MIP_00039199,98
MIP_00039200,82
MIP_00039202,44
MIP_00039203,56
MIP_00039204,89
MIP_00039205,95
MIP_00039206,81
MIP_00039208,90
MIP_00043952,94
MIP_00039209,96
MIP_00039210,98
MIP_00039212,47
MIP_00040271,86
MIP_00040274,96
MIP_00040275,70
MIP_00040276,98
MIP_00040277,66
MIP_00034972,66
MIP_00043224,72
MIP_00040279,51
MIP_00040280,95
MIP_00040283,85
MIP_00040284,96
MIP_00040286,83
MIP_00040287,93
MIP_00176962,98
MIP_00040288,51
MIP_00040290,42
MIP_00040291,99
MIP_00040297,87
MIP_00040301,77
MIP_00040302,40
MIP_00040303,97
MIP_00040304,44
MIP_00040305,88
MIP_00040307,84
MIP_00031711,91
MIP_00040309,84
MIP_00040310,88
MIP_00040311,56
MIP_00040312,93
MIP_00040313,74
MIP_00040314,97
MIP_00040315,78
MIP_00040319,46
MIP_00040320,93
MIP_00040321,90
MIP_00040323,95
MIP_00040324,64
MIP_00040326,78
MIP_00040328,42
MIP_00040329,90
MIP_00040330,84
MIP_00040331,82
MIP_00026865,82
MIP_00040333,93
MIP_00039321,97
MIP_00040334,85
MIP_00040336,98
MIP_00040338,88
MIP_00040339,87
MIP_00040340,99
MIP_00040345,93
MIP_00040346,81
MIP_00040348,69
MIP_00040350,94
MIP_00040351,97
MIP_00040353,63
MIP_00040354,70
MIP_00024699,70
MIP_00024805,70
MIP_00026900,70
MIP_00040356,88
MIP_00040358,86
MIP_00040359,89
MIP_00040361,92
MIP_00040362,80
MIP_00040363,80
MIP_00040364,95
MIP_00040365,84
MIP_00040367,62
MIP_00040368,95
MIP_00040369,92
MIP_00040370,86
MIP_00040371,83
MIP_00040372,83
MIP_00040373,82
MIP_00040374,91
MIP_00040376,85
MIP_00040378,92
MIP_00038697,92
MIP_00040064,91
MIP_00040325,94
MIP_00040379,60
MIP_00040380,85
MIP_00040382,45
MIP_00040383,93
MIP_00040384,89
MIP_00040385,94
MIP_00041818,90
MIP_00041819,98
MIP_00041821,94
MIP_00041822,96
MIP_00041823,52
MIP_00041824,76
MIP_00041826,88
MIP_00031855,88
MIP_00033612,88
MIP_00035026,88
MIP_00041190,88
MIP_00043268,88
MIP_00034448,88
MIP_00035560,80
MIP_00036289,89
MIP_00036540,89
MIP_00038605,89
MIP_00040236,88
MIP_00034373,88
MIP_00041736,88
MIP_00037023,88
MIP_00042625,88
MIP_00043179,88
MIP_00034997,88
MIP_00038664,88
MIP_00043964,90
MIP_00043684,80
MIP_00043710,91
MIP_00044644,92
MIP_00088563,88
MIP_00107642,90
MIP_00041828,50
MIP_00039598,50
MIP_00043702,51
MIP_00041829,92
MIP_00041835,91
MIP_00041838,77
MIP_00041839,51
MIP_00041840,97
MIP_00041842,71
MIP_00021462,72
MIP_00022639,72
MIP_00023799,70
MIP_00026495,72
MIP_00027129,63
MIP_00028228,64
MIP_00028254,72
MIP_00029116,71
MIP_00029774,71
MIP_00029815,71
MIP_00030195,63
MIP_00025483,72
MIP_00033804,72
MIP_00033924,72
MIP_00034889,72
MIP_00030245,72
MIP_00038009,72
MIP_00025414,72
