Cluster,nMem
MIP_00006404.pdb,2
MIP_00006405.pdb,1
MIP_00006406.pdb,1
MIP_00006408.pdb,1
MIP_00006409.pdb,1
MIP_00006410.pdb,1
MIP_00006413.pdb,1
MIP_00006414.pdb,1
MIP_00006415.pdb,4
MIP_00006416.pdb,1
MIP_00006417.pdb,1
MIP_00006419.pdb,1
MIP_00006420.pdb,1
MIP_00006422.pdb,1
MIP_00006424.pdb,1
MIP_00006426.pdb,1
MIP_00006427.pdb,1
MIP_00006428.pdb,1
MIP_00006429.pdb,1
MIP_00006430.pdb,1
MIP_00006432.pdb,1
MIP_00006433.pdb,1
MIP_00006434.pdb,1
MIP_00006435.pdb,1
MIP_00006436.pdb,1
MIP_00006437.pdb,1
MIP_00006438.pdb,1
MIP_00006439.pdb,1
MIP_00006441.pdb,1
MIP_00006443.pdb,1
MIP_00006445.pdb,1
MIP_00006447.pdb,1
MIP_00006450.pdb,1
MIP_00006451.pdb,1
MIP_00006452.pdb,1
MIP_00006453.pdb,1
MIP_00006454.pdb,1
MIP_00006455.pdb,1
MIP_00006456.pdb,1
MIP_00006457.pdb,1
MIP_00006458.pdb,1
MIP_00006459.pdb,1
MIP_00006460.pdb,1
MIP_00006461.pdb,1
MIP_00006462.pdb,1
MIP_00006464.pdb,1
MIP_00006466.pdb,1
MIP_00006470.pdb,1
MIP_00006471.pdb,1
MIP_00006472.pdb,1
MIP_00006473.pdb,1
MIP_00006475.pdb,1
MIP_00006476.pdb,1
MIP_00006477.pdb,1
MIP_00006479.pdb,2
MIP_00006480.pdb,1
MIP_00006481.pdb,1
MIP_00006482.pdb,1
MIP_00006483.pdb,1
MIP_00006484.pdb,1
MIP_00006485.pdb,1
MIP_00006486.pdb,1
MIP_00006488.pdb,1
MIP_00006493.pdb,2
MIP_00006494.pdb,1
MIP_00006495.pdb,1
MIP_00006498.pdb,1
MIP_00006499.pdb,1
MIP_00006500.pdb,1
MIP_00006503.pdb,1
MIP_00006504.pdb,1
MIP_00006506.pdb,1
MIP_00006508.pdb,1
MIP_00006513.pdb,1
MIP_00006517.pdb,1
MIP_00006518.pdb,5
MIP_00006521.pdb,1
MIP_00006525.pdb,1
MIP_00006526.pdb,1
MIP_00006528.pdb,1
MIP_00006529.pdb,1
MIP_00006530.pdb,1
MIP_00006531.pdb,1
MIP_00006532.pdb,1
MIP_00006533.pdb,1
MIP_00006534.pdb,1
MIP_00006535.pdb,1
MIP_00006536.pdb,1
MIP_00006537.pdb,1
MIP_00006538.pdb,1
MIP_00006540.pdb,1
MIP_00006541.pdb,1
MIP_00006542.pdb,1
MIP_00006543.pdb,1
MIP_00006544.pdb,1
MIP_00006545.pdb,1
MIP_00006546.pdb,1
MIP_00006548.pdb,1
MIP_00006549.pdb,1
MIP_00006550.pdb,1
MIP_00006551.pdb,1
MIP_00006552.pdb,1
MIP_00006553.pdb,1
MIP_00006554.pdb,1
MIP_00006555.pdb,1
MIP_00006556.pdb,1
MIP_00006558.pdb,1
MIP_00006559.pdb,1
MIP_00006560.pdb,1
MIP_00006561.pdb,1
MIP_00006562.pdb,1
MIP_00006564.pdb,1
MIP_00006565.pdb,1
MIP_00006566.pdb,1
MIP_00006571.pdb,1
MIP_00006572.pdb,1
MIP_00006573.pdb,1
MIP_00006574.pdb,1
MIP_00006575.pdb,1
MIP_00006576.pdb,1
MIP_00006578.pdb,1
MIP_00006579.pdb,1
MIP_00006583.pdb,1
MIP_00006584.pdb,1
MIP_00006585.pdb,1
MIP_00006586.pdb,1
MIP_00006589.pdb,1
MIP_00006590.pdb,1
MIP_00006591.pdb,1
MIP_00006592.pdb,1
MIP_00006593.pdb,1
MIP_00006595.pdb,1
MIP_00006596.pdb,1
MIP_00006598.pdb,1
MIP_00006599.pdb,1
MIP_00006600.pdb,1
MIP_00006601.pdb,1
MIP_00006602.pdb,1
MIP_00006603.pdb,1
MIP_00006604.pdb,1
MIP_00006605.pdb,1
MIP_00006607.pdb,1
MIP_00006608.pdb,1
MIP_00006609.pdb,1
MIP_00006614.pdb,1
MIP_00006615.pdb,1
MIP_00006616.pdb,1
MIP_00006617.pdb,1
MIP_00006618.pdb,1
MIP_00006619.pdb,1
MIP_00006620.pdb,3
MIP_00006621.pdb,1
MIP_00006622.pdb,1
MIP_00006623.pdb,1
MIP_00006629.pdb,1
MIP_00006630.pdb,1
MIP_00006632.pdb,5
MIP_00006633.pdb,1
MIP_00006634.pdb,1
MIP_00006635.pdb,1
MIP_00006636.pdb,1
MIP_00006637.pdb,1
MIP_00006638.pdb,1
MIP_00006640.pdb,1
MIP_00006641.pdb,1
MIP_00006642.pdb,1
MIP_00006643.pdb,1
MIP_00006645.pdb,1
MIP_00006646.pdb,1
MIP_00006647.pdb,1
MIP_00006648.pdb,1
MIP_00006649.pdb,1
MIP_00006651.pdb,1
MIP_00006652.pdb,1
MIP_00006654.pdb,1
MIP_00006655.pdb,1
MIP_00006656.pdb,1
MIP_00006657.pdb,1
MIP_00006660.pdb,1
MIP_00006661.pdb,1
MIP_00006664.pdb,1
MIP_00006666.pdb,1
MIP_00006667.pdb,1
MIP_00006668.pdb,2
MIP_00006669.pdb,1
MIP_00006671.pdb,1
MIP_00006672.pdb,1
MIP_00006675.pdb,1
MIP_00006679.pdb,1
MIP_00006682.pdb,1
MIP_00006683.pdb,1
MIP_00006684.pdb,1
MIP_00006685.pdb,1
MIP_00006686.pdb,1
MIP_00006687.pdb,1
MIP_00006688.pdb,1
MIP_00006689.pdb,1
MIP_00006690.pdb,1
MIP_00006691.pdb,1
MIP_00006692.pdb,1
MIP_00006693.pdb,1
MIP_00006694.pdb,1
MIP_00006695.pdb,1
MIP_00006697.pdb,1
MIP_00006698.pdb,1
MIP_00006700.pdb,1
MIP_00006701.pdb,1
MIP_00006702.pdb,1
MIP_00006703.pdb,1
MIP_00006704.pdb,1
MIP_00006705.pdb,1
MIP_00006706.pdb,1
MIP_00006707.pdb,1
MIP_00006708.pdb,1
MIP_00006709.pdb,1
MIP_00006710.pdb,1
MIP_00006712.pdb,1
MIP_00006713.pdb,1
MIP_00006714.pdb,1
MIP_00006715.pdb,1
MIP_00006716.pdb,1
MIP_00006717.pdb,1
MIP_00006718.pdb,1
MIP_00006720.pdb,3
MIP_00006721.pdb,1
MIP_00006722.pdb,1
MIP_00006723.pdb,1
MIP_00006724.pdb,1
MIP_00006725.pdb,5
MIP_00006727.pdb,1
MIP_00006728.pdb,1
MIP_00006729.pdb,1
MIP_00006731.pdb,1
MIP_00006732.pdb,2
MIP_00006735.pdb,1
MIP_00006736.pdb,1
MIP_00006737.pdb,1
MIP_00006738.pdb,1
MIP_00006739.pdb,1
MIP_00006740.pdb,1
MIP_00006743.pdb,1
MIP_00006744.pdb,1
MIP_00006746.pdb,1
MIP_00006747.pdb,1
MIP_00006748.pdb,1
MIP_00006749.pdb,1
MIP_00006753.pdb,1
MIP_00006755.pdb,1
MIP_00006756.pdb,1
MIP_00006757.pdb,1
MIP_00006759.pdb,1
MIP_00006761.pdb,1
MIP_00006762.pdb,1
MIP_00006763.pdb,1
MIP_00006764.pdb,1
MIP_00006765.pdb,1
MIP_00006766.pdb,1
MIP_00006767.pdb,1
MIP_00006768.pdb,1
MIP_00006769.pdb,1
MIP_00006771.pdb,1
MIP_00006772.pdb,1
MIP_00006775.pdb,1
MIP_00006777.pdb,1
MIP_00006778.pdb,1
MIP_00006779.pdb,1
MIP_00006781.pdb,1
MIP_00006782.pdb,1
MIP_00006784.pdb,1
MIP_00006787.pdb,1
MIP_00006788.pdb,1
MIP_00006790.pdb,1
MIP_00006791.pdb,1
MIP_00006792.pdb,1
MIP_00006794.pdb,1
MIP_00006795.pdb,1
MIP_00006796.pdb,1
MIP_00006798.pdb,1
MIP_00006799.pdb,1
MIP_00006802.pdb,1
MIP_00006803.pdb,1
MIP_00006804.pdb,1
MIP_00006805.pdb,1
MIP_00006806.pdb,1
MIP_00006807.pdb,1
MIP_00006808.pdb,1
MIP_00006809.pdb,1
MIP_00006810.pdb,1
MIP_00006811.pdb,1
MIP_00006812.pdb,1
MIP_00006813.pdb,1
MIP_00006814.pdb,6
MIP_00006817.pdb,1
MIP_00006818.pdb,1
MIP_00006823.pdb,1
MIP_00006827.pdb,1
MIP_00006828.pdb,1
MIP_00006831.pdb,1
MIP_00006832.pdb,1
MIP_00006833.pdb,1
MIP_00006834.pdb,1
MIP_00006835.pdb,1
MIP_00006836.pdb,1
MIP_00006838.pdb,1
MIP_00006839.pdb,1
MIP_00006841.pdb,1
MIP_00006842.pdb,1
MIP_00006844.pdb,1
MIP_00006845.pdb,1
MIP_00006846.pdb,1
MIP_00006848.pdb,1
MIP_00006852.pdb,1
MIP_00006855.pdb,1
MIP_00006860.pdb,1
MIP_00006861.pdb,1
MIP_00006864.pdb,1
MIP_00006866.pdb,1
MIP_00006867.pdb,1
MIP_00006869.pdb,1
MIP_00006870.pdb,1
MIP_00006872.pdb,1
MIP_00006875.pdb,1
MIP_00006876.pdb,1
MIP_00006878.pdb,1
MIP_00006881.pdb,1
MIP_00006882.pdb,1
MIP_00006883.pdb,1
MIP_00006884.pdb,1
MIP_00006885.pdb,1
MIP_00006887.pdb,1
MIP_00006888.pdb,1
MIP_00006889.pdb,1
MIP_00006890.pdb,1
MIP_00006893.pdb,1
MIP_00006895.pdb,1
MIP_00006898.pdb,1
MIP_00006900.pdb,1
MIP_00006903.pdb,1
MIP_00006906.pdb,1
MIP_00006907.pdb,1
MIP_00006908.pdb,3
MIP_00006909.pdb,1
MIP_00006910.pdb,1
MIP_00006912.pdb,1
MIP_00006913.pdb,1
MIP_00006914.pdb,1
MIP_00006915.pdb,1
MIP_00006916.pdb,1
MIP_00006917.pdb,1
MIP_00006918.pdb,1
MIP_00006919.pdb,1
MIP_00006920.pdb,1
MIP_00006922.pdb,1
MIP_00006923.pdb,1
MIP_00006924.pdb,1
MIP_00006925.pdb,1
MIP_00006926.pdb,1
MIP_00006929.pdb,1
MIP_00006931.pdb,2
MIP_00006933.pdb,1
MIP_00006934.pdb,1
MIP_00006937.pdb,1
MIP_00006938.pdb,1
MIP_00006939.pdb,1
MIP_00006940.pdb,1
MIP_00006941.pdb,3
MIP_00006942.pdb,1
MIP_00006943.pdb,1
MIP_00006944.pdb,1
MIP_00006945.pdb,1
MIP_00006947.pdb,1
MIP_00006948.pdb,1
MIP_00006949.pdb,1
MIP_00006951.pdb,1
MIP_00006954.pdb,1
MIP_00006955.pdb,1
MIP_00006956.pdb,1
MIP_00006960.pdb,1
MIP_00006961.pdb,1
MIP_00006963.pdb,1
MIP_00006965.pdb,1
MIP_00006967.pdb,1
MIP_00006968.pdb,1
MIP_00006969.pdb,1
MIP_00006970.pdb,1
MIP_00006972.pdb,1
MIP_00006973.pdb,1
MIP_00006974.pdb,1
MIP_00006977.pdb,1
MIP_00006979.pdb,1
MIP_00006980.pdb,1
MIP_00006984.pdb,1
MIP_00006985.pdb,1
MIP_00006987.pdb,1
MIP_00006988.pdb,1
MIP_00006990.pdb,1
MIP_00006992.pdb,1
MIP_00006994.pdb,1
MIP_00006995.pdb,1
MIP_00006996.pdb,1
MIP_00006997.pdb,1
MIP_00006998.pdb,1
MIP_00006999.pdb,5
MIP_00007001.pdb,1
MIP_00007002.pdb,1
MIP_00007005.pdb,1
MIP_00007006.pdb,1
MIP_00007007.pdb,1
MIP_00007008.pdb,1
MIP_00007009.pdb,1
MIP_00007011.pdb,1
MIP_00007012.pdb,1
MIP_00007013.pdb,1
MIP_00007014.pdb,1
MIP_00007016.pdb,1
MIP_00007017.pdb,1
MIP_00007018.pdb,1
MIP_00007020.pdb,1
MIP_00007021.pdb,1
MIP_00007024.pdb,1
MIP_00007028.pdb,1
MIP_00007029.pdb,1
MIP_00007030.pdb,1
MIP_00007032.pdb,1
MIP_00007033.pdb,1
MIP_00007034.pdb,1
MIP_00007036.pdb,1
MIP_00007038.pdb,1
MIP_00007039.pdb,1
MIP_00007040.pdb,1
MIP_00007042.pdb,1
MIP_00007044.pdb,1
MIP_00007045.pdb,1
MIP_00007046.pdb,1
MIP_00007047.pdb,1
MIP_00007048.pdb,1
MIP_00007050.pdb,1
MIP_00007053.pdb,1
MIP_00007054.pdb,1
MIP_00007056.pdb,1
MIP_00007057.pdb,1
MIP_00007058.pdb,1
MIP_00007060.pdb,1
MIP_00007063.pdb,1
MIP_00007067.pdb,1
MIP_00007070.pdb,1
MIP_00007071.pdb,1
MIP_00007073.pdb,1
MIP_00007075.pdb,1
MIP_00007076.pdb,1
MIP_00007077.pdb,1
MIP_00007078.pdb,1
MIP_00007079.pdb,1
MIP_00007081.pdb,1
MIP_00007082.pdb,1
MIP_00007084.pdb,1
MIP_00007085.pdb,1
MIP_00007086.pdb,1
MIP_00007089.pdb,1
MIP_00007090.pdb,1
MIP_00007091.pdb,1
MIP_00007092.pdb,1
MIP_00007096.pdb,1
MIP_00007097.pdb,1
MIP_00007098.pdb,1
MIP_00007102.pdb,1
MIP_00007103.pdb,1
MIP_00007104.pdb,1
MIP_00007105.pdb,1
MIP_00007107.pdb,1
MIP_00007109.pdb,1
MIP_00007110.pdb,1
MIP_00007111.pdb,1
MIP_00007112.pdb,1
MIP_00007114.pdb,1
MIP_00007115.pdb,1
MIP_00007116.pdb,1
MIP_00007118.pdb,1
MIP_00007119.pdb,1
MIP_00007121.pdb,1
MIP_00007122.pdb,1
MIP_00007123.pdb,1
MIP_00007125.pdb,1
MIP_00007126.pdb,1
MIP_00007128.pdb,1
MIP_00007129.pdb,1
MIP_00007131.pdb,1
MIP_00007132.pdb,1
MIP_00007133.pdb,4
MIP_00007135.pdb,1
MIP_00007136.pdb,1
MIP_00007137.pdb,1
MIP_00007139.pdb,1
MIP_00007140.pdb,1
MIP_00007143.pdb,1
MIP_00007146.pdb,1
MIP_00007147.pdb,1
MIP_00007149.pdb,1
MIP_00007150.pdb,1
MIP_00007151.pdb,1
MIP_00007154.pdb,1
MIP_00007155.pdb,1
MIP_00007156.pdb,1
MIP_00007157.pdb,1
MIP_00007158.pdb,1
MIP_00007160.pdb,1
MIP_00007162.pdb,1
MIP_00007163.pdb,1
MIP_00007164.pdb,1
MIP_00007165.pdb,1
MIP_00007167.pdb,1
MIP_00007168.pdb,1
MIP_00007169.pdb,1
MIP_00007171.pdb,1
MIP_00007172.pdb,1
MIP_00007173.pdb,1
MIP_00007176.pdb,1
MIP_00007177.pdb,1
MIP_00007178.pdb,1
MIP_00007179.pdb,1
MIP_00007180.pdb,1
MIP_00007181.pdb,2
MIP_00007182.pdb,1
MIP_00007183.pdb,1
MIP_00007187.pdb,1
MIP_00007188.pdb,1
MIP_00007189.pdb,1
MIP_00007190.pdb,1
MIP_00007192.pdb,1
MIP_00007193.pdb,1
MIP_00007194.pdb,1
MIP_00007195.pdb,1
MIP_00007196.pdb,1
MIP_00007197.pdb,1
MIP_00007198.pdb,1
MIP_00007199.pdb,1
MIP_00007201.pdb,1
MIP_00007202.pdb,2
MIP_00007204.pdb,1
MIP_00007205.pdb,1
MIP_00007206.pdb,1
MIP_00007208.pdb,1
MIP_00007209.pdb,1
MIP_00007210.pdb,1
MIP_00007211.pdb,1
MIP_00007212.pdb,1
MIP_00007213.pdb,1
MIP_00007214.pdb,1
MIP_00007215.pdb,1
MIP_00007216.pdb,1
MIP_00007217.pdb,1
MIP_00007218.pdb,1
MIP_00007219.pdb,1
MIP_00007220.pdb,1
MIP_00007222.pdb,1
MIP_00007223.pdb,1
MIP_00007224.pdb,1
MIP_00007225.pdb,1
MIP_00007226.pdb,1
MIP_00007228.pdb,1
MIP_00007229.pdb,1
MIP_00007230.pdb,1
MIP_00007233.pdb,1
MIP_00007234.pdb,1
MIP_00007235.pdb,1
MIP_00007237.pdb,1
MIP_00007238.pdb,1
MIP_00007239.pdb,1
MIP_00007241.pdb,1
MIP_00007242.pdb,1
MIP_00007243.pdb,2
MIP_00007245.pdb,1
MIP_00007248.pdb,1
MIP_00007251.pdb,1
MIP_00007252.pdb,1
MIP_00007253.pdb,1
MIP_00007254.pdb,1
MIP_00007256.pdb,1
MIP_00007257.pdb,1
MIP_00007259.pdb,1
MIP_00007260.pdb,1
MIP_00007262.pdb,1
MIP_00007264.pdb,1
MIP_00007265.pdb,1
MIP_00007267.pdb,1
MIP_00007268.pdb,1
MIP_00007271.pdb,1
MIP_00007273.pdb,1
MIP_00007274.pdb,1
MIP_00007276.pdb,1
MIP_00007277.pdb,1
MIP_00007278.pdb,1
MIP_00007279.pdb,1
MIP_00007280.pdb,1
MIP_00007282.pdb,1
MIP_00007283.pdb,1
MIP_00007286.pdb,1
MIP_00007288.pdb,1
MIP_00007291.pdb,1
MIP_00007292.pdb,1
MIP_00007293.pdb,1
MIP_00007295.pdb,1
MIP_00007296.pdb,1
MIP_00007297.pdb,1
MIP_00007298.pdb,1
MIP_00007299.pdb,1
MIP_00007300.pdb,1
MIP_00007302.pdb,1
MIP_00007303.pdb,1
MIP_00007308.pdb,1
MIP_00007310.pdb,1
MIP_00007311.pdb,1
MIP_00007312.pdb,1
MIP_00007315.pdb,1
MIP_00007316.pdb,1
MIP_00007320.pdb,1
MIP_00007321.pdb,1
MIP_00007322.pdb,1
MIP_00007323.pdb,1
MIP_00007324.pdb,1
MIP_00007325.pdb,1
MIP_00007326.pdb,1
MIP_00007327.pdb,1
MIP_00007330.pdb,1
MIP_00007334.pdb,1
MIP_00007336.pdb,1
MIP_00007337.pdb,1
MIP_00007338.pdb,1
MIP_00007340.pdb,1
MIP_00007341.pdb,1
MIP_00007342.pdb,1
MIP_00007343.pdb,1
MIP_00007345.pdb,1
MIP_00007346.pdb,1
MIP_00007349.pdb,1
MIP_00007352.pdb,1
MIP_00007353.pdb,1
MIP_00007355.pdb,1
MIP_00007356.pdb,1
MIP_00007357.pdb,1
MIP_00007358.pdb,1
MIP_00007359.pdb,1
MIP_00007360.pdb,1
MIP_00007361.pdb,1
MIP_00007362.pdb,1
MIP_00007363.pdb,1
MIP_00007364.pdb,1
MIP_00007366.pdb,1
MIP_00007367.pdb,1
MIP_00007369.pdb,1
MIP_00007370.pdb,1
MIP_00007374.pdb,1
MIP_00007376.pdb,1
MIP_00007377.pdb,1
MIP_00007378.pdb,1
MIP_00007379.pdb,1
MIP_00007380.pdb,1
MIP_00007382.pdb,1
MIP_00007383.pdb,1
MIP_00007384.pdb,1
MIP_00007387.pdb,1
MIP_00007388.pdb,1
MIP_00007390.pdb,1
MIP_00007392.pdb,1
MIP_00007393.pdb,1
MIP_00007394.pdb,1
MIP_00007396.pdb,1
MIP_00007397.pdb,1
MIP_00007400.pdb,1
MIP_00007402.pdb,1
MIP_00007403.pdb,1
MIP_00007404.pdb,1
MIP_00007405.pdb,1
MIP_00007407.pdb,1
MIP_00007408.pdb,1
MIP_00007409.pdb,1
MIP_00007410.pdb,1
MIP_00007411.pdb,1
MIP_00007412.pdb,1
MIP_00007413.pdb,1
MIP_00007414.pdb,1
MIP_00007415.pdb,1
MIP_00007416.pdb,1
MIP_00007417.pdb,1
MIP_00007418.pdb,1
MIP_00007419.pdb,1
MIP_00007420.pdb,1
MIP_00007423.pdb,1
MIP_00007424.pdb,1
MIP_00007426.pdb,1
MIP_00007427.pdb,1
MIP_00007428.pdb,1
MIP_00007429.pdb,1
MIP_00007431.pdb,1
MIP_00007432.pdb,1
MIP_00007433.pdb,1
MIP_00007435.pdb,1
MIP_00007438.pdb,1
MIP_00007440.pdb,1
MIP_00007441.pdb,1
MIP_00007442.pdb,1
MIP_00007443.pdb,1
MIP_00007444.pdb,1
MIP_00007447.pdb,13
MIP_00007448.pdb,1
MIP_00007449.pdb,1
MIP_00007450.pdb,1
MIP_00007451.pdb,1
MIP_00007453.pdb,1
MIP_00007455.pdb,1
MIP_00007456.pdb,1
MIP_00007457.pdb,1
MIP_00007458.pdb,1
MIP_00007459.pdb,1
MIP_00007460.pdb,1
MIP_00007462.pdb,1
MIP_00007464.pdb,1
MIP_00007465.pdb,1
MIP_00007466.pdb,1
MIP_00007467.pdb,2
MIP_00007468.pdb,1
MIP_00007469.pdb,1
MIP_00007470.pdb,1
MIP_00007471.pdb,1
MIP_00007472.pdb,1
MIP_00007473.pdb,1
MIP_00007474.pdb,1
MIP_00007475.pdb,1
MIP_00007476.pdb,1
MIP_00007479.pdb,1
MIP_00007480.pdb,1
MIP_00007481.pdb,1
MIP_00007485.pdb,1
MIP_00007488.pdb,2
MIP_00007489.pdb,1
MIP_00007490.pdb,1
MIP_00007491.pdb,1
MIP_00007493.pdb,1
MIP_00007495.pdb,1
MIP_00007496.pdb,1
MIP_00007497.pdb,1
MIP_00007498.pdb,1
MIP_00007499.pdb,1
MIP_00007501.pdb,1
MIP_00007504.pdb,1
MIP_00007506.pdb,1
MIP_00007508.pdb,1
MIP_00007509.pdb,1
MIP_00007512.pdb,1
MIP_00007513.pdb,1
MIP_00007514.pdb,1
MIP_00007515.pdb,3
MIP_00007516.pdb,1
MIP_00007517.pdb,1
MIP_00007518.pdb,1
MIP_00007519.pdb,1
MIP_00007520.pdb,1
MIP_00007521.pdb,1
MIP_00007523.pdb,1
MIP_00007524.pdb,1
MIP_00007527.pdb,1
MIP_00007529.pdb,1
MIP_00007530.pdb,1
MIP_00007535.pdb,1
MIP_00007536.pdb,1
MIP_00007537.pdb,1
MIP_00007538.pdb,1
MIP_00007539.pdb,1
MIP_00007541.pdb,5
MIP_00007542.pdb,1
MIP_00007543.pdb,1
MIP_00007544.pdb,1
MIP_00007545.pdb,1
MIP_00007546.pdb,1
MIP_00007547.pdb,1
MIP_00007548.pdb,1
MIP_00007549.pdb,1
MIP_00007550.pdb,1
MIP_00007551.pdb,1
MIP_00007552.pdb,1
MIP_00007553.pdb,1
MIP_00007554.pdb,1
MIP_00007555.pdb,1
MIP_00007556.pdb,3
MIP_00007557.pdb,1
MIP_00007558.pdb,1
MIP_00007559.pdb,1
MIP_00007560.pdb,1
MIP_00007561.pdb,1
MIP_00007562.pdb,1
MIP_00007563.pdb,1
MIP_00007565.pdb,1
MIP_00007566.pdb,1
MIP_00007567.pdb,1
MIP_00007568.pdb,1
MIP_00007571.pdb,1
MIP_00007576.pdb,1
MIP_00007577.pdb,1
MIP_00007578.pdb,1
MIP_00007579.pdb,1
MIP_00007581.pdb,1
MIP_00007583.pdb,1
MIP_00007584.pdb,1
MIP_00007585.pdb,1
MIP_00007586.pdb,1
MIP_00007587.pdb,1
MIP_00007588.pdb,1
MIP_00007589.pdb,1
MIP_00007590.pdb,1
MIP_00007592.pdb,1
MIP_00007593.pdb,1
MIP_00007594.pdb,1
MIP_00007595.pdb,1
MIP_00007596.pdb,1
MIP_00007599.pdb,3
MIP_00007600.pdb,1
MIP_00007601.pdb,1
MIP_00007602.pdb,1
MIP_00007603.pdb,1
MIP_00007604.pdb,1
MIP_00007605.pdb,1
MIP_00007606.pdb,1
MIP_00007608.pdb,1
MIP_00007609.pdb,1
MIP_00007610.pdb,1
MIP_00007611.pdb,1
MIP_00007613.pdb,1
MIP_00007616.pdb,1
MIP_00007618.pdb,1
MIP_00007619.pdb,1
MIP_00007621.pdb,1
MIP_00007622.pdb,1
MIP_00007625.pdb,1
MIP_00007627.pdb,1
MIP_00007628.pdb,1
MIP_00007630.pdb,1
MIP_00007631.pdb,1
MIP_00007632.pdb,1
MIP_00007633.pdb,1
MIP_00007634.pdb,1
MIP_00007635.pdb,1
MIP_00007636.pdb,1
MIP_00007638.pdb,1
MIP_00007639.pdb,1
MIP_00007641.pdb,1
MIP_00007643.pdb,1
MIP_00007645.pdb,1
MIP_00007646.pdb,1
MIP_00007647.pdb,1
MIP_00007648.pdb,1
MIP_00007649.pdb,1
MIP_00007650.pdb,1
MIP_00007651.pdb,1
MIP_00007655.pdb,1
MIP_00007656.pdb,1
MIP_00007657.pdb,1
MIP_00007658.pdb,1
MIP_00007660.pdb,1
MIP_00007663.pdb,1
MIP_00007668.pdb,1
MIP_00007670.pdb,1
MIP_00007671.pdb,1
MIP_00007672.pdb,1
MIP_00007675.pdb,1
MIP_00007678.pdb,1
MIP_00007679.pdb,1
MIP_00007681.pdb,1
MIP_00007683.pdb,1
MIP_00007689.pdb,1
MIP_00007690.pdb,1
MIP_00007692.pdb,1
MIP_00007693.pdb,1
MIP_00007694.pdb,1
MIP_00007695.pdb,1
MIP_00007696.pdb,1
MIP_00007697.pdb,1
MIP_00007698.pdb,2
MIP_00007699.pdb,1
MIP_00007700.pdb,1
MIP_00007703.pdb,1
MIP_00007704.pdb,1
MIP_00007705.pdb,1
MIP_00007706.pdb,1
MIP_00007708.pdb,2
MIP_00007709.pdb,1
MIP_00007710.pdb,1
MIP_00007711.pdb,1
MIP_00007713.pdb,1
MIP_00007714.pdb,1
MIP_00007717.pdb,1
MIP_00007718.pdb,1
MIP_00007720.pdb,1
MIP_00007721.pdb,1
MIP_00007722.pdb,1
MIP_00007723.pdb,1
MIP_00007725.pdb,1
MIP_00007727.pdb,1
MIP_00007729.pdb,1
MIP_00007730.pdb,1
MIP_00007737.pdb,1
MIP_00007738.pdb,1
MIP_00007739.pdb,1
MIP_00007740.pdb,1
MIP_00007741.pdb,1
MIP_00007743.pdb,1
MIP_00007744.pdb,1
MIP_00007746.pdb,1
MIP_00007748.pdb,1
MIP_00007749.pdb,1
MIP_00007751.pdb,1
MIP_00007754.pdb,1
MIP_00007756.pdb,1
MIP_00007757.pdb,1
MIP_00007759.pdb,1
MIP_00007760.pdb,1
MIP_00007763.pdb,1
MIP_00007766.pdb,1
MIP_00007768.pdb,1
MIP_00007769.pdb,1
MIP_00007770.pdb,1
MIP_00007772.pdb,3
MIP_00007773.pdb,1
MIP_00007775.pdb,1
MIP_00007776.pdb,1
MIP_00007777.pdb,1
MIP_00007778.pdb,1
MIP_00007779.pdb,1
MIP_00007780.pdb,1
MIP_00007781.pdb,1
MIP_00007782.pdb,1
MIP_00007783.pdb,4
MIP_00007784.pdb,1
MIP_00007785.pdb,1
MIP_00007786.pdb,1
MIP_00007787.pdb,3
MIP_00007788.pdb,1
MIP_00007789.pdb,1
MIP_00007790.pdb,1
MIP_00007791.pdb,9
MIP_00007793.pdb,1
MIP_00007794.pdb,1
MIP_00007795.pdb,1
MIP_00007796.pdb,1
MIP_00007799.pdb,1
MIP_00007800.pdb,1
MIP_00007802.pdb,1
MIP_00007804.pdb,1
MIP_00007805.pdb,1
MIP_00007806.pdb,1
MIP_00007807.pdb,1
MIP_00007812.pdb,1
MIP_00007813.pdb,3
MIP_00007817.pdb,1
MIP_00007820.pdb,1
MIP_00007821.pdb,1
MIP_00007823.pdb,1
MIP_00007824.pdb,1
MIP_00007825.pdb,1
MIP_00007826.pdb,1
MIP_00007827.pdb,2
MIP_00007828.pdb,1
MIP_00007829.pdb,1
MIP_00007830.pdb,1
MIP_00007831.pdb,1
MIP_00007832.pdb,1
MIP_00007833.pdb,1
MIP_00007834.pdb,1
MIP_00007835.pdb,1
MIP_00007838.pdb,1
MIP_00007840.pdb,1
MIP_00007842.pdb,1
MIP_00007844.pdb,1
MIP_00007845.pdb,1
MIP_00007847.pdb,1
MIP_00007848.pdb,1
MIP_00007849.pdb,1
MIP_00007850.pdb,2
MIP_00007851.pdb,1
MIP_00007852.pdb,1
MIP_00007853.pdb,1
MIP_00007854.pdb,1
MIP_00007857.pdb,1
MIP_00007858.pdb,1
MIP_00007859.pdb,1
MIP_00007860.pdb,1
MIP_00007861.pdb,1
MIP_00007863.pdb,1
MIP_00007864.pdb,1
MIP_00007865.pdb,1
MIP_00007866.pdb,1
MIP_00007867.pdb,1
MIP_00007868.pdb,1
MIP_00007869.pdb,1
MIP_00007871.pdb,1
MIP_00007872.pdb,1
MIP_00007873.pdb,1
MIP_00007874.pdb,1
MIP_00007877.pdb,1
MIP_00007878.pdb,1
